age,job,marital,education,balance,housing,loan,month,duration,campaign,pdays,previous,poutcome,deposit
39,3,1,0,13338,0,0,1,103,4,-1,0,3,0
34,1,1,3,391,1,1,8,34,2,-1,0,3,0
32,9,2,2,569,0,1,4,348,1,-1,0,3,0
26,7,1,1,54,1,0,8,116,1,-1,0,3,0
46,0,0,1,875,1,1,8,269,3,353,2,0,0
78,5,0,1,631,0,0,1,95,1,-1,0,3,0
47,0,1,1,3434,1,1,5,337,1,-1,0,3,0
80,5,1,1,1610,0,0,1,71,1,-1,0,3,0
25,8,2,2,505,1,0,8,37,1,-1,0,3,0
50,4,1,2,11528,1,0,8,57,1,-1,0,3,0
36,4,0,2,102,1,0,0,114,1,-1,0,3,0
42,10,1,0,-581,1,0,8,224,1,370,2,0,0
54,4,1,2,0,1,0,5,140,2,-1,0,3,0
43,5,1,0,7298,0,0,6,36,2,-1,0,3,0
29,1,1,1,0,0,0,5,45,1,-1,0,3,0
36,4,1,2,909,1,1,5,250,3,-1,0,3,0
59,1,1,3,337,0,0,6,100,4,-1,0,3,0
47,0,1,1,829,1,1,9,48,1,188,1,0,0
36,9,2,1,301,1,1,5,367,1,-1,0,3,0
56,9,1,1,147,0,0,0,203,1,-1,0,3,0
55,5,0,1,282,1,0,6,99,2,-1,0,3,0
38,9,0,1,1294,1,0,8,565,1,-1,0,3,0
39,1,0,1,0,1,0,8,275,2,307,1,1,0
35,4,2,2,995,0,0,3,39,1,-1,0,3,0
54,1,1,0,532,0,0,5,73,2,-1,0,3,0
32,7,2,2,785,0,0,6,273,1,-1,0,3,0
30,9,0,1,3028,1,0,1,65,5,-1,0,3,0
51,1,1,1,1022,1,0,8,311,3,-1,0,3,0
39,4,1,0,0,0,0,6,308,7,-1,0,3,0
46,9,1,1,792,0,0,6,170,2,-1,0,3,0
33,0,2,2,490,1,0,8,31,1,363,2,0,0
34,4,1,2,417,1,0,9,138,1,-1,0,3,0
33,4,1,2,2071,0,0,1,106,2,-1,0,3,0
55,1,2,0,1187,1,0,6,193,2,-1,0,3,0
49,7,1,1,280,1,0,5,162,3,-1,0,3,0
37,10,1,2,1236,0,0,5,300,2,-1,0,3,0
29,9,2,2,910,1,0,8,278,1,-1,0,3,0
28,4,2,1,-994,1,1,5,174,2,-1,0,3,0
21,10,2,1,1333,0,0,3,120,1,-1,0,3,0
44,7,1,1,850,0,1,5,220,5,-1,0,3,0
30,4,2,2,3773,1,0,8,99,1,-1,0,3,0
46,4,1,2,460,0,0,4,56,1,-1,0,3,0
33,2,1,1,3140,1,1,9,7,5,-1,0,3,0
40,1,1,1,1028,1,1,0,319,1,-1,0,3,0
42,4,2,2,4264,1,0,8,882,1,-1,0,3,0
44,4,0,2,3932,1,0,8,40,2,-1,0,3,0
32,0,1,1,-1,0,0,5,228,2,-1,0,3,0
34,1,1,1,1682,1,1,5,123,3,-1,0,3,0
55,2,1,1,814,0,1,5,69,12,-1,0,3,0
35,7,1,1,819,1,0,5,102,14,-1,0,3,0
47,0,1,1,1265,0,0,1,137,2,-1,0,3,0
29,0,2,2,514,0,0,3,270,1,-1,0,3,0
47,7,1,1,1764,0,1,1,119,6,-1,0,3,0
39,1,1,0,275,1,0,6,189,2,-1,0,3,0
40,1,1,0,592,1,0,8,80,3,350,2,0,0
42,0,2,1,1143,1,1,9,106,1,-1,0,3,0
31,4,1,2,546,0,0,1,147,2,-1,0,3,0
31,4,1,2,1164,1,1,5,238,3,-1,0,3,0
82,3,0,0,1381,0,0,4,86,3,93,1,0,0
44,4,0,2,0,0,0,6,373,1,-1,0,3,0
32,7,2,1,659,1,0,0,12,6,-1,0,3,0
40,9,1,1,192,1,1,8,16,8,351,5,0,0
26,0,2,1,-12,1,0,6,98,1,-1,0,3,0
30,0,2,1,186,1,0,8,390,1,-1,0,3,0
45,1,1,1,2246,1,1,9,197,2,99,2,1,0
32,4,2,2,124,0,0,3,87,2,-1,0,3,0
56,0,1,1,2087,1,0,8,146,1,-1,0,3,0
58,1,1,1,1298,1,0,8,516,4,-1,0,3,0
28,4,2,3,101,1,0,8,224,3,-1,0,3,0
43,4,1,2,46,0,0,1,63,8,-1,0,3,0
34,2,0,2,262,0,0,9,371,1,-1,0,3,0
40,7,1,1,0,1,0,9,43,1,185,2,0,0
31,6,2,2,17924,1,0,9,608,3,-1,0,3,0
28,0,1,2,167,1,1,3,126,2,-1,0,3,0
45,0,1,1,967,0,0,6,63,1,-1,0,3,0
33,1,1,1,0,1,0,5,305,3,-1,0,3,0
42,0,1,0,1547,1,1,8,272,3,-1,0,3,0
32,1,1,0,388,1,0,0,171,2,-1,0,3,0
41,6,1,1,1,0,0,1,55,4,-1,0,3,0
32,0,1,1,0,0,0,5,209,1,-1,0,3,0
37,10,1,1,80,0,0,3,248,2,-1,0,3,0
57,0,1,1,4168,1,1,8,47,1,-1,0,3,0
56,4,1,2,0,0,0,9,844,2,-1,0,3,0
37,0,2,1,781,0,0,1,75,1,-1,0,3,0
34,0,1,1,804,1,0,5,256,9,-1,0,3,0
46,1,1,2,993,1,0,6,78,1,-1,0,3,0
40,1,1,0,34,1,0,8,350,2,344,1,0,0
32,9,2,2,0,0,0,1,72,4,-1,0,3,0
28,0,2,1,520,1,0,6,29,1,-1,0,3,0
46,6,1,1,567,0,0,5,142,10,-1,0,3,0
44,4,1,2,7177,0,0,6,89,2,-1,0,3,0
55,4,0,0,3629,1,0,8,87,1,-1,0,3,0
75,5,0,1,2199,0,0,9,137,1,-1,0,3,0
41,4,1,2,223,1,0,8,124,1,-1,0,3,0
30,1,2,0,185,0,0,6,11,1,-1,0,3,0
33,2,1,1,5809,1,0,1,219,4,-1,0,3,0
43,10,1,1,210,1,0,8,88,5,-1,0,3,0
49,6,1,1,-199,1,1,4,385,1,-1,0,3,0
32,1,1,1,897,1,0,0,293,3,322,2,0,0
26,1,0,1,0,1,0,8,48,3,-1,0,3,0
55,1,0,1,7378,0,0,8,316,3,-1,0,3,0
46,4,2,2,593,1,0,4,190,3,-1,0,3,0
31,4,1,2,1224,1,1,9,75,2,119,2,2,0
34,4,1,2,3031,0,0,1,94,6,-1,0,3,0
37,1,1,0,708,1,0,3,51,1,-1,0,3,0
29,9,2,2,542,1,0,8,338,3,-1,0,3,0
24,0,2,2,1141,1,0,8,230,1,-1,0,3,0
46,0,1,1,-42,0,1,5,181,12,-1,0,3,0
41,4,1,2,-556,1,1,8,127,3,-1,0,3,0
52,7,1,3,482,1,1,5,83,7,-1,0,3,0
27,7,2,2,1501,1,0,5,187,1,-1,0,3,0
44,4,1,2,1850,1,0,8,274,1,-1,0,3,0
39,9,1,1,2266,0,0,8,86,1,93,4,2,0
52,3,1,0,3283,0,0,6,553,1,-1,0,3,0
77,5,2,0,300,0,0,11,511,1,-1,0,3,0
35,9,1,1,1,1,1,8,85,1,-1,0,3,0
49,4,0,2,178,0,0,1,174,2,-1,0,3,0
37,3,1,1,187,0,0,6,165,1,-1,0,3,0
46,4,1,2,229,1,0,8,197,1,-1,0,3,0
43,2,2,2,42,0,0,5,285,1,-1,0,3,0
35,1,1,0,-367,1,0,8,77,1,350,1,0,0
29,0,2,2,8,0,1,7,107,1,-1,0,3,0
52,3,1,0,256,0,0,1,137,1,-1,0,3,0
55,4,1,1,2410,1,0,9,135,1,-1,0,3,0
33,9,1,2,2976,1,0,9,465,2,95,12,1,0
40,1,0,1,-426,0,1,8,245,1,-1,0,3,0
39,1,1,1,39,1,0,6,34,6,-1,0,3,0
61,1,0,0,1428,1,0,8,82,2,-1,0,3,0
63,5,1,1,2030,0,0,0,61,6,-1,0,3,0
44,4,1,2,-1636,1,1,8,257,1,-1,0,3,0
52,7,1,1,108,1,0,8,543,12,-1,0,3,0
58,10,2,2,2094,0,0,6,161,2,-1,0,3,0
38,0,1,1,47,1,1,5,50,11,-1,0,3,0
51,3,1,0,618,1,1,3,69,1,-1,0,3,0
29,6,2,2,162,0,1,5,324,1,-1,0,3,0
42,4,1,2,-671,0,0,1,80,2,-1,0,3,0
56,1,1,0,136,0,0,1,270,1,-1,0,3,0
55,9,1,1,6958,1,1,8,178,2,-1,0,3,0
43,1,1,0,953,1,0,8,135,1,-1,0,3,0
27,1,1,1,821,1,1,11,23,1,778,41,1,0
54,7,1,1,131,0,0,1,252,2,-1,0,3,0
25,4,2,1,1272,1,0,5,342,2,-1,0,3,0
33,1,1,0,-306,1,1,8,851,4,-1,0,3,0
46,0,0,1,3201,1,0,8,157,3,-1,0,3,0
26,7,2,1,1114,0,0,3,44,2,-1,0,3,0
30,0,1,2,4168,0,0,6,198,1,-1,0,3,0
39,9,1,1,0,1,0,8,203,1,-1,0,3,0
58,0,1,3,0,1,0,9,219,1,186,2,0,0
49,1,1,1,3309,1,0,8,349,2,-1,0,3,0
49,7,1,1,1377,1,0,8,1101,1,-1,0,3,0
43,3,1,1,150,0,0,5,290,7,-1,0,3,0
60,4,1,2,553,1,0,3,343,1,210,3,2,0
57,9,1,1,458,0,1,5,177,3,-1,0,3,0
38,9,1,1,565,0,0,1,93,2,-1,0,3,0
56,9,1,1,0,1,1,0,152,1,223,3,1,0
45,6,1,1,2278,0,0,9,1735,2,-1,0,3,0
45,4,1,2,210,1,0,5,623,1,-1,0,3,0
44,1,1,3,15578,1,0,8,401,1,-1,0,3,0
40,1,1,0,236,1,0,8,167,2,-1,0,3,0
38,4,2,2,1704,0,0,11,222,1,-1,0,3,0
55,0,0,1,1693,0,0,1,247,1,102,3,2,0
40,9,1,1,372,1,0,9,365,1,100,2,0,0
35,1,2,0,1147,1,1,8,29,1,-1,0,3,0
32,1,1,1,3166,1,0,9,418,3,-1,0,3,0
31,6,1,0,1074,1,0,8,1438,2,-1,0,3,0
49,1,0,1,23,0,0,9,221,2,-1,0,3,0
55,5,1,1,1431,0,1,4,107,1,-1,0,3,0
51,1,1,1,814,1,0,8,17,8,-1,0,3,0
30,10,1,1,142,1,0,8,350,4,-1,0,3,0
37,0,2,1,810,1,0,0,376,1,295,1,0,0
36,4,1,2,1604,1,0,6,47,3,-1,0,3,0
51,4,0,2,0,1,0,5,534,4,-1,0,3,0
29,0,2,1,488,1,0,6,105,1,-1,0,3,0
32,8,2,3,4110,0,0,3,119,8,-1,0,3,0
36,7,1,1,1746,1,0,0,15,1,316,1,0,0
32,1,1,1,-208,1,1,8,325,1,-1,0,3,0
56,5,1,0,152,1,1,5,65,7,-1,0,3,0
46,7,1,1,0,0,0,1,74,4,-1,0,3,0
39,0,0,1,399,1,1,1,133,2,-1,0,3,0
57,5,1,0,318,0,0,1,371,4,-1,0,3,0
53,4,1,2,9072,0,0,9,117,2,-1,0,3,0
33,9,1,1,3071,1,1,5,323,1,-1,0,3,0
43,1,0,0,177,0,0,3,124,1,-1,0,3,0
40,4,1,2,10786,0,0,6,111,3,-1,0,3,0
44,0,1,1,0,0,1,6,76,3,-1,0,3,0
59,0,1,0,879,1,0,4,126,5,259,7,0,0
59,5,1,1,1887,0,0,1,88,8,-1,0,3,0
28,7,2,1,3331,1,0,8,229,2,-1,0,3,0
26,4,2,2,3,1,0,5,106,1,-1,0,3,0
59,4,2,2,7668,0,0,1,124,1,-1,0,3,0
78,5,0,0,55,0,0,9,143,3,90,1,1,0
33,7,1,0,0,1,0,8,227,2,-1,0,3,0
38,1,0,1,2998,1,0,6,91,1,-1,0,3,0
35,6,1,1,524,1,0,9,484,4,-1,0,3,0
30,9,2,2,106,1,0,8,119,3,-1,0,3,0
31,7,2,1,85,0,0,5,151,1,-1,0,3,0
35,9,1,1,249,0,0,1,205,8,-1,0,3,0
45,4,1,2,10,0,0,1,133,7,-1,0,3,0
40,0,1,1,523,1,1,8,598,3,-1,0,3,0
50,7,1,1,1321,0,0,6,271,2,-1,0,3,0
29,0,2,1,-194,1,0,8,127,1,-1,0,3,0
41,10,2,2,4517,1,0,9,137,1,-1,0,3,0
44,9,1,2,964,0,0,5,158,2,-1,0,3,0
29,11,2,1,923,0,0,8,333,1,-1,0,3,0
49,9,0,1,2677,1,1,5,67,3,-1,0,3,0
30,0,2,1,873,0,0,10,301,1,216,2,0,0
37,1,1,3,-1050,1,0,6,548,2,-1,0,3,0
52,0,0,1,361,0,1,9,147,1,-1,0,3,0
30,4,2,2,1466,0,0,1,111,4,-1,0,3,0
40,0,2,1,782,1,0,2,94,5,202,17,0,0
33,1,1,1,3576,1,0,0,124,1,308,2,1,0
34,6,2,1,3,1,0,8,301,1,-1,0,3,0
33,1,1,1,-112,1,0,8,132,1,-1,0,3,0
35,10,1,1,759,0,0,9,556,3,-1,0,3,0
54,4,1,2,195,0,1,3,47,1,265,6,1,0
32,7,1,1,15,1,0,8,391,1,-1,0,3,0
32,9,1,2,-1053,1,0,5,357,3,-1,0,3,0
44,4,1,1,488,0,1,4,138,2,183,11,0,0
53,9,1,1,287,0,0,3,13,5,-1,0,3,0
53,0,1,1,578,0,0,1,59,2,-1,0,3,0
40,4,2,2,1509,0,0,8,333,1,58,3,0,0
29,0,2,1,3794,0,0,0,249,1,-1,0,3,0
36,3,1,0,4324,1,0,5,565,4,-1,0,3,0
40,1,0,1,793,1,0,8,109,1,-1,0,3,0
58,7,1,0,943,1,0,6,243,3,-1,0,3,0
34,4,1,2,0,1,1,5,129,1,-1,0,3,0
60,1,1,1,19447,1,0,5,196,1,-1,0,3,0
23,8,2,3,565,0,0,8,162,7,-1,0,3,0
59,11,1,3,1541,0,0,1,790,1,-1,0,3,0
42,9,1,2,1079,0,0,5,61,2,-1,0,3,0
50,4,1,2,0,0,0,1,232,3,130,3,1,0
31,4,2,1,1310,1,0,8,12,2,-1,0,3,0
31,4,2,2,98,0,0,1,69,2,-1,0,3,0
28,0,1,1,5,1,0,5,121,1,-1,0,3,0
56,0,1,0,0,1,0,0,353,2,227,4,0,0
23,8,2,1,9216,0,0,6,471,2,-1,0,3,0
30,2,1,1,2551,1,0,6,142,2,-1,0,3,0
54,9,1,1,0,0,0,1,159,2,106,6,2,0
35,1,1,1,154,1,0,8,211,4,-1,0,3,0
29,0,1,1,-150,1,0,8,328,1,-1,0,3,0
48,4,1,0,427,0,0,9,62,1,-1,0,3,0
43,0,2,2,664,1,0,0,119,1,-1,0,3,0
40,4,2,2,0,0,0,1,58,7,-1,0,3,0
38,2,1,1,680,1,0,8,144,2,-1,0,3,0
30,0,1,1,4,0,0,6,7,2,-1,0,3,0
60,1,1,1,196,0,0,6,583,3,-1,0,3,0
31,2,0,1,290,1,0,0,230,1,-1,0,3,0
28,8,2,2,221,1,0,8,176,1,-1,0,3,0
31,9,1,1,180,0,0,8,222,1,70,2,2,0
48,7,2,0,-139,0,0,8,75,2,-1,0,3,0
36,1,2,0,79,0,0,6,9,3,-1,0,3,0
41,4,0,2,236,0,0,3,159,2,-1,0,3,0
35,4,2,2,1120,0,0,11,4,1,771,2,2,0
51,4,0,2,-2282,1,1,5,301,6,-1,0,3,0
35,1,1,1,2200,1,0,0,14,1,-1,0,3,0
51,4,2,3,-461,1,0,8,33,2,-1,0,3,0
56,1,1,1,385,0,0,1,210,3,-1,0,3,0
59,5,1,1,2291,0,1,5,127,3,-1,0,3,0
27,7,1,1,54,1,0,8,97,1,370,1,0,0
48,7,1,1,2850,1,0,1,107,3,-1,0,3,0
24,0,2,1,1235,1,1,8,76,3,-1,0,3,0
56,0,1,1,360,1,1,5,98,2,-1,0,3,0
34,4,1,2,1352,0,0,1,265,2,-1,0,3,0
35,9,1,1,905,0,1,1,114,2,-1,0,3,0
57,5,1,2,138,0,0,8,157,5,-1,0,3,0
30,1,2,1,0,1,0,5,768,2,-1,0,3,0
40,0,0,1,221,1,0,8,154,2,-1,0,3,0
48,1,1,0,-254,0,1,1,134,4,-1,0,3,0
35,4,1,2,1510,1,0,8,61,1,-1,0,3,0
46,7,1,1,1757,1,0,8,380,4,-1,0,3,0
30,1,1,0,0,1,0,8,239,2,-1,0,3,0
37,7,2,1,934,1,0,8,242,3,-1,0,3,0
30,10,1,2,0,1,0,9,756,1,-1,0,3,0
46,4,1,2,1217,1,0,8,236,1,-1,0,3,0
43,1,0,0,-57,1,0,8,221,2,-1,0,3,0
40,1,2,1,82,1,0,8,135,6,370,5,0,0
34,10,1,1,438,1,1,0,272,1,323,1,0,0
43,0,0,1,729,1,0,8,668,2,-1,0,3,0
31,7,1,1,0,1,0,4,224,2,-1,0,3,0
37,1,1,1,374,1,0,8,944,3,-1,0,3,0
49,6,2,2,-341,0,1,9,920,2,-1,0,3,0
38,1,1,1,-367,1,1,8,354,1,-1,0,3,0
27,0,2,1,592,1,1,3,466,3,-1,0,3,0
35,4,0,2,457,1,0,3,114,3,-1,0,3,0
47,10,2,1,4819,0,0,9,144,1,-1,0,3,0
56,1,1,0,-85,1,1,8,118,1,-1,0,3,0
26,6,2,1,467,1,1,6,90,2,-1,0,3,0
29,0,2,1,-309,1,1,6,215,1,-1,0,3,0
53,1,1,1,21522,0,0,6,146,4,-1,0,3,0
38,1,1,0,467,1,0,8,379,1,-1,0,3,0
33,1,1,2,870,0,1,5,545,3,-1,0,3,0
30,1,2,1,-93,1,0,8,149,2,-1,0,3,0
36,0,1,1,75,1,0,5,52,4,-1,0,3,0
37,1,2,1,292,0,0,11,9,1,-1,0,3,0
60,1,1,1,0,0,1,6,124,1,-1,0,3,0
48,4,1,2,263,1,0,8,350,2,-1,0,3,0
32,4,1,2,134,0,1,1,162,2,-1,0,3,0
31,6,2,2,91,0,0,8,206,1,-1,0,3,0
54,4,1,2,0,0,1,9,307,3,-1,0,3,0
31,6,1,2,229,0,0,4,184,1,-1,0,3,0
31,1,1,1,892,1,0,5,25,22,-1,0,3,0
29,7,2,1,197,1,0,8,19,2,-1,0,3,0
23,1,1,0,-213,0,0,8,165,2,-1,0,3,0
51,4,1,2,-321,0,0,3,470,2,9,2,1,0
32,1,2,1,604,0,0,4,410,2,196,2,1,0
48,4,1,0,606,0,0,7,77,6,-1,0,3,0
32,1,1,0,1518,1,0,3,35,3,-1,0,3,0
44,3,1,1,192,0,0,6,232,2,-1,0,3,0
35,4,1,2,0,1,1,5,86,4,-1,0,3,0
46,9,1,1,289,0,0,8,51,3,-1,0,3,0
31,0,1,1,535,0,0,8,249,3,-1,0,3,0
31,1,2,1,33,1,0,8,214,4,-1,0,3,0
36,1,1,0,243,1,1,8,118,2,-1,0,3,0
35,7,1,2,0,1,0,6,312,2,-1,0,3,0
35,7,1,1,1279,1,0,6,114,5,-1,0,3,0
36,9,1,2,1327,0,0,10,174,2,-1,0,3,0
52,1,1,2,297,1,0,9,62,2,195,1,0,0
27,9,2,1,740,1,0,8,294,1,-1,0,3,0
47,7,1,1,278,1,0,8,51,1,366,1,1,0
43,10,1,1,553,0,0,3,125,1,-1,0,3,0
41,2,1,0,406,0,0,6,272,1,-1,0,3,0
18,8,2,1,5,0,0,1,143,2,-1,0,3,0
45,1,1,1,2071,0,1,5,1148,2,-1,0,3,0
41,9,1,1,0,0,0,4,411,2,156,8,1,0
34,9,1,2,932,1,0,6,218,1,-1,0,3,0
46,7,1,1,-119,1,0,5,151,3,-1,0,3,0
38,9,1,1,381,1,0,8,126,2,-1,0,3,0
23,7,1,1,1309,1,0,6,349,2,-1,0,3,0
73,5,1,0,542,0,0,0,107,5,-1,0,3,0
41,9,1,3,30,1,0,5,151,1,-1,0,3,0
43,4,2,2,0,0,0,1,155,2,-1,0,3,0
51,4,1,2,-15,0,0,5,212,2,-1,0,3,0
45,7,1,3,318,0,0,5,63,2,-1,0,3,0
47,3,0,0,1405,0,0,6,127,1,-1,0,3,0
35,1,1,2,5271,1,0,0,119,2,-1,0,3,0
38,0,0,1,-51,0,1,4,102,1,-1,0,3,0
31,4,1,2,3914,0,1,4,266,1,-1,0,3,0
49,2,1,2,4976,1,0,9,105,1,-1,0,3,0
29,1,2,1,16,0,0,8,197,3,-1,0,3,0
39,0,1,1,1595,1,0,6,102,2,-1,0,3,0
41,2,1,2,306,1,0,6,102,3,-1,0,3,0
34,1,2,1,215,0,0,6,329,1,94,3,2,0
39,4,2,2,0,1,0,8,561,4,369,3,0,0
78,5,0,3,2628,0,0,0,129,2,-1,0,3,0
33,4,1,2,1778,0,0,8,134,1,103,1,2,0
59,5,1,0,1423,1,0,8,584,2,-1,0,3,0
52,4,1,2,659,0,0,5,517,4,-1,0,3,0
35,2,1,2,-31,1,0,9,171,2,-1,0,3,0
43,0,1,1,-204,1,0,8,163,2,-1,0,3,0
43,9,2,1,1462,0,0,6,75,2,-1,0,3,0
36,1,1,1,723,1,0,5,101,2,-1,0,3,0
36,0,2,2,3954,1,0,8,432,1,-1,0,3,0
45,10,2,1,33,0,0,3,437,1,-1,0,3,0
47,4,1,0,4151,1,0,8,114,1,-1,0,3,0
38,0,0,1,0,0,1,5,126,3,-1,0,3,0
45,2,1,2,219,1,1,5,118,4,-1,0,3,0
33,9,1,2,2728,0,0,1,295,2,-1,0,3,0
38,4,0,2,76,0,0,4,220,3,-1,0,3,0
36,9,1,2,4388,0,0,1,52,3,-1,0,3,0
38,1,1,1,-210,1,0,8,21,1,-1,0,3,0
34,6,1,2,2427,0,0,1,90,3,70,3,0,0
32,0,2,1,45,1,1,8,908,3,344,7,1,0
49,9,1,1,-74,1,0,9,114,1,-1,0,3,0
37,4,2,2,2173,0,0,9,158,3,114,1,0,0
47,9,0,2,8422,0,0,1,200,4,-1,0,3,0
28,6,1,2,120,1,1,8,130,3,-1,0,3,0
29,0,0,1,1320,1,1,8,489,1,-1,0,3,0
30,7,2,1,245,0,1,5,187,2,-1,0,3,0
34,0,0,0,9569,1,0,8,43,2,-1,0,3,0
39,9,2,3,0,1,0,8,130,1,-1,0,3,0
26,1,1,1,2770,1,0,8,141,1,-1,0,3,0
38,9,0,1,1221,1,1,1,73,7,-1,0,3,0
47,0,1,1,298,1,0,8,183,1,-1,0,3,0
61,4,1,1,967,0,0,1,180,1,-1,0,3,0
35,9,1,1,0,0,0,5,125,2,-1,0,3,0
34,0,1,1,0,1,0,3,30,4,-1,0,3,0
34,2,1,1,1368,1,0,9,252,2,-1,0,3,0
56,9,2,1,751,1,0,8,43,8,177,5,0,0
47,7,1,1,2597,1,0,8,323,1,-1,0,3,0
36,10,1,1,-35,0,0,4,339,3,-1,0,3,0
43,9,1,1,629,0,0,1,196,1,-1,0,3,0
51,0,1,0,1330,1,0,8,415,8,-1,0,3,0
40,9,2,1,277,1,0,8,274,2,-1,0,3,0
38,7,1,2,1018,0,0,6,325,3,-1,0,3,0
34,4,1,2,11,1,0,5,654,1,-1,0,3,0
47,6,1,2,0,0,0,9,28,1,-1,0,3,0
57,2,1,1,905,0,0,1,121,1,-1,0,3,0
35,9,1,1,15474,0,0,9,89,1,92,2,1,0
45,4,1,2,54,1,0,8,107,3,-1,0,3,0
55,10,1,1,-246,0,1,5,305,2,-1,0,3,0
54,4,1,1,0,0,0,9,106,1,-1,0,3,0
39,7,1,0,1951,1,0,8,208,2,-1,0,3,0
58,7,1,0,65,0,0,6,162,1,-1,0,3,0
31,0,1,1,368,1,0,8,414,5,361,3,1,0
35,1,1,0,51,1,0,8,593,2,-1,0,3,0
45,9,1,1,3492,1,1,6,46,4,-1,0,3,0
44,0,0,1,21,1,0,0,681,3,-1,0,3,0
57,1,1,0,8403,0,0,6,11,11,-1,0,3,0
41,9,1,1,978,0,0,5,55,2,-1,0,3,0
42,1,1,1,165,1,0,8,333,2,-1,0,3,0
49,9,2,3,350,0,0,4,91,3,-1,0,3,0
52,6,0,1,385,0,1,1,96,4,-1,0,3,0
57,1,1,1,2058,1,0,8,23,2,-1,0,3,0
29,4,2,2,-11,1,0,8,164,2,-1,0,3,0
34,1,2,0,505,1,0,8,351,1,-1,0,3,0
36,4,1,2,-547,1,0,0,267,1,259,2,0,0
39,4,1,2,562,0,0,11,303,2,-1,0,3,0
53,1,0,0,4222,0,0,6,112,1,-1,0,3,0
40,7,1,1,105,1,0,5,161,1,-1,0,3,0
38,7,2,1,0,1,0,8,166,2,-1,0,3,0
34,0,2,1,66,1,0,8,237,1,-1,0,3,0
40,7,1,1,0,1,1,3,226,2,-1,0,3,0
39,4,1,1,13578,1,0,9,185,2,-1,0,3,0
51,9,2,2,11222,1,0,9,126,2,171,7,0,0
33,0,1,1,1737,0,0,0,524,2,-1,0,3,0
59,4,0,2,59,1,0,8,273,1,-1,0,3,0
30,9,2,1,54,0,0,1,194,2,-1,0,3,0
61,9,1,0,2282,0,0,9,1092,1,-1,0,3,0
24,0,1,1,299,1,0,8,209,1,321,1,0,0
36,4,1,2,396,0,0,1,67,5,-1,0,3,0
34,9,2,2,184,1,0,5,87,3,-1,0,3,0
47,1,1,0,475,1,1,4,99,2,251,7,1,0
40,9,1,1,-496,0,0,5,22,2,-1,0,3,0
46,9,0,1,117,0,0,1,94,2,-1,0,3,0
32,4,1,2,713,1,0,1,76,7,-1,0,3,0
39,4,1,2,45,0,0,1,148,4,-1,0,3,0
35,4,2,2,1496,1,0,1,73,4,-1,0,3,0
37,7,2,0,0,0,1,3,155,6,245,5,1,0
45,9,1,3,886,1,0,10,75,2,42,1,0,0
38,1,1,0,4592,1,0,8,360,1,-1,0,3,0
52,9,1,1,-38,0,0,6,613,1,-1,0,3,0
28,1,2,0,431,1,0,8,68,2,363,2,0,0
35,4,2,2,-292,1,0,8,166,2,272,6,0,0
45,9,1,1,2571,0,0,6,146,2,-1,0,3,0
33,4,2,2,191,0,1,3,678,4,209,1,0,0
42,9,0,1,1689,1,0,5,50,2,-1,0,3,0
23,8,2,1,8494,0,0,1,158,2,-1,0,3,0
49,2,0,1,159,1,0,8,95,3,-1,0,3,0
52,9,1,2,7,0,1,8,175,1,-1,0,3,0
27,4,2,1,35,0,0,5,255,1,-1,0,3,0
34,4,1,1,1007,1,0,5,240,2,-1,0,3,0
31,9,1,1,106,1,0,8,101,13,-1,0,3,0
45,0,1,1,0,1,0,9,108,5,-1,0,3,0
32,0,1,1,0,0,0,8,206,3,-1,0,3,0
51,1,1,0,216,1,0,0,666,3,274,3,0,0
56,4,1,2,746,0,0,0,193,1,-1,0,3,0
44,0,1,1,764,1,0,11,232,1,213,1,0,0
41,1,1,1,193,1,0,8,130,1,-1,0,3,0
54,6,1,2,368,0,0,5,7,4,-1,0,3,0
31,9,2,1,205,1,0,6,342,2,-1,0,3,0
25,0,2,1,96,1,0,8,176,2,-1,0,3,0
50,9,0,1,8016,0,0,5,903,4,-1,0,3,0
41,2,1,2,221,1,0,8,57,2,-1,0,3,0
33,10,2,2,157,1,0,8,897,5,-1,0,3,0
49,1,1,0,4830,1,0,6,350,1,-1,0,3,0
34,9,2,2,1039,0,0,1,342,3,-1,0,3,0
60,5,1,0,71,0,0,5,121,3,-1,0,3,0
45,0,1,1,1214,1,0,3,150,2,189,2,0,0
40,6,1,1,0,0,0,6,61,1,-1,0,3,0
50,0,0,1,0,1,0,6,174,1,-1,0,3,0
27,4,2,1,116,1,0,3,138,2,-1,0,3,0
53,9,1,1,100,0,0,1,205,4,-1,0,3,0
31,7,2,1,91,1,0,8,111,2,-1,0,3,0
24,1,2,1,-398,1,0,8,14,3,355,4,1,0
68,5,1,2,2820,0,0,7,158,1,92,3,2,0
27,7,2,1,223,1,1,8,297,2,-1,0,3,0
46,4,2,2,2278,0,0,1,218,5,-1,0,3,0
23,9,2,1,-782,1,1,6,197,10,-1,0,3,0
76,5,1,3,8919,0,0,4,231,1,-1,0,3,0
48,2,1,1,104,1,1,9,55,1,-1,0,3,0
60,4,1,2,3387,0,0,1,636,2,-1,0,3,0
46,2,1,1,0,0,1,5,115,1,-1,0,3,0
36,0,2,1,449,1,0,6,136,3,-1,0,3,0
30,9,2,1,4787,1,0,9,266,1,167,2,0,0
33,4,2,2,1240,1,0,3,505,2,260,1,1,0
36,0,2,1,191,1,0,5,18,7,-1,0,3,0
